"tf","celltype","contrast","dz","p","padj"
"SPIB","Endo","HAvYA",0.00422205357453365,0.987666240973854,0.993947107371144
"SREBF1(var.2)","Endo","HAvYA",0.053883550280648,0.738512811359562,0.985520413099923
"TCF3","Endo","HAvYA",-0.174145980083791,0.578576142440489,0.985520413099923
"TCF4","Endo","HAvYA",-0.0956504720182043,0.769388340270973,0.985520413099923
"TCF7","Endo","HAvYA",-0.303902301950011,0.136091503947778,0.985520413099923
"TEAD1","Endo","HAvYA",-0.297069218774354,0.125048115086362,0.985520413099923
"TEAD4","Endo","HAvYA",-0.205132921446722,0.221909067753515,0.985520413099923
"TFAP2A","Endo","HAvYA",-0.0376833231330559,0.815112925837534,0.985520413099923
"TFAP2C(var.2)","Endo","HAvYA",-0.201353944692095,0.241559519878599,0.985520413099923
"TWIST1","Endo","HAvYA",-0.112426421458329,0.654591510704346,0.985520413099923
"USF1","Endo","HAvYA",0.213389495789106,0.103246426170951,0.985520413099923
"USF2","Endo","HAvYA",0.217301061051612,0.0592746286696304,0.985520413099923
"YY2","Endo","HAvYA",-0.229045119701702,0.159595991778956,0.985520413099923
"ZNF263","Endo","HAvYA",-0.33423134266786,0.0939880467829132,0.985520413099923
"CREM","Endo","HAvYA",-0.23788801395145,0.284976416708193,0.985520413099923
"FOXF2","Endo","ADvHA",-0.0988461671407954,0.494657661388239,0.61036705586502
"FOXD1","Endo","ADvHA",0.18879088788324,0.0522414159965442,0.139530870573049
"IRF2","Endo","ADvHA",0.123288756156008,0.42336246080691,0.546915178960763
"MZF1(var.2)","Endo","ADvHA",0.217206598517696,0.143586748931039,0.276262650678869
"MAX::MYC","Endo","ADvHA",0.0335647559505977,0.73404344924168,0.813395695895873
"PPARG","Endo","ADvHA",0.163705794848387,0.221119648019663,0.367372013638968
"PAX6","Endo","ADvHA",0.229154061721682,0.0194493134615233,0.0887132972873875
"PBX1","Endo","ADvHA",0.29656538609182,0.0309585269762732,0.109479036737324
"RORA","Endo","ADvHA",0.133842396973514,0.242290391767071,0.387763877441416
"RORA(var.2)","Endo","ADvHA",0.135139497768785,0.252732084289346,0.39306980185542
"RREB1","Endo","ADvHA",0.178344450203179,0.135731593310538,0.268865989746391
"RXRA::VDR","Endo","ADvHA",0.00453457236990795,0.965294187368655,0.977649952966973
"SOX9","Endo","ADvHA",0.213426426950431,0.0971463243281548,0.212046976895593
"SRY","Endo","ADvHA",0.193040604539769,0.142882952416813,0.275997547492031
"TAL1::TCF3","Endo","ADvHA",0.280316677195013,0.112072358175862,0.233361193175397
"REL","Endo","ADvHA",-0.0798907270005318,0.644336267042663,0.748375884473405
"RELA","Endo","ADvHA",-0.0306357995076757,0.874873997819379,0.914252578933258
"NR1H2::RXRA","Endo","ADvHA",-0.265858466755406,0.0421658079459866,0.1235692427306
"NFIC::TLX1","Endo","ADvHA",0.223098537396316,0.107427558732974,0.229480318216576
"ZNF354C","Endo","ADvHA",0.220658204150395,0.165251660912763,0.301453318033946
"CTCF","Endo","ADvHA",-0.0911727479950187,0.652366125007698,0.752623942278988
"EWSR1-FLI1","Endo","ADvHA",0.203557208352793,0.0440832359269948,0.125133131577523
"REST","Endo","ADvHA",0.320953559624742,0.0386319267052792,0.117567353867508
"NFATC2","Endo","ADvHA",0.338539999541493,0.0216804228154061,0.0924353190115417
"INSM1","Endo","ADvHA",0.166706444243606,0.139597421340986,0.272731999101371
"RARA::RXRA","Endo","ADvHA",0.301835184154042,0.00705161505427579,0.0528872810230023
"NR4A2","Endo","ADvHA",-0.0464252183408362,0.682261340118338,0.779551314611747
"PLAG1","Endo","ADvHA",0.106682772341485,0.329875479813531,0.467721935495704
"ARNT::HIF1A","Endo","ADvHA",-0.0488336099245361,0.652749675057132,0.752623942278988
"DUX4","Endo","ADvHA",0.364798358949492,0.00820089349408149,0.0582012403741534
"FOS","Endo","ADvHA",-0.180748453494614,0.644191381475115,0.748375884473405
"FOSL2","Endo","ADvHA",-0.43495443154444,0.275954070232589,0.414090760931769
"FOXH1","Endo","ADvHA",0.216417479605367,0.00656445321269232,0.051207644206425
"JUN","Endo","ADvHA",-0.0304038583891727,0.832959764485397,0.88615719482228
"JUN(var.2)","Endo","ADvHA",-0.294955802375076,0.449314153343411,0.572265309992715
"JUND(var.2)","Endo","ADvHA",-0.0216667474819362,0.906208935381362,0.931217948208446
"MEF2C","Endo","ADvHA",-0.205696034154489,0.315548545457534,0.456032486928355
"MAF::NFE2","Endo","ADvHA",0.087723295990953,0.696314800377957,0.789140527164588
"NR2C2","Endo","ADvHA",0.00539833858272232,0.962666058957477,0.976550665577056
"NRF1","Endo","ADvHA",0.170582208185879,0.204056607442735,0.34536853612634
"POU2F2","Endo","ADvHA",0.505651447439484,3.5057833707961e-05,0.015182800022061
"SMAD2::SMAD3::SMAD4","Endo","ADvHA",0.376116106991143,0.0433771403853027,0.124633142624739
"STAT1::STAT2","Endo","ADvHA",-0.155019293716128,0.400017460185924,0.528163644368546
"TCF7L2","Endo","ADvHA",0.283653352508476,0.0475036568841405,0.132466144527141
"ZBTB33","Endo","ADvHA",0.0164554635810876,0.836662449025392,0.888602903075626
"ELK4","Endo","ADvHA",-0.515874054030148,0.0435133088784635,0.124633142624739
"ESR2","Endo","ADvHA",0.225386799115219,0.0562414741284041,0.148336888013666
"IRF1","Endo","ADvHA",0.023170532645906,0.900474582826276,0.926829936469972
"STAT1","Endo","ADvHA",0.102319931808648,0.631032909195989,0.738343496342072
"STAT3","Endo","ADvHA",0.188879478250312,0.301020311244519,0.442101756421765
"GATA1::TAL1","Endo","ADvHA",0.271556209614798,0.0121080263119061,0.068767692213454
"YY1","Endo","ADvHA",-0.140439961445965,0.201179712289845,0.34141221951601
"FOXP2","Endo","ADvHA",0.00423083537021607,0.976805441840727,0.984582555231179
"SREBF1","Endo","ADvHA",0.351857371123062,0.0248946791268332,0.0984201536647496
"SREBF2","Endo","ADvHA",0.284782214748542,0.0248649440795812,0.0984201536647496
"THAP1","Endo","ADvHA",0.411793526269061,0.0151454200817595,0.0760877056488394
"KLF5","Endo","ADvHA",0.0391148864881365,0.701373125365342,0.789980762199754
"DMRT3","Endo","ADvHA",0.257243771127682,0.00372046473351134,0.0443047025317662
"FOXG1","Endo","ADvHA",0.18879088788324,0.0522414159965442,0.139530870573049
"LBX1","Endo","ADvHA",0.358253132872943,0.00212083331013378,0.0436676147471283
"NFATC3","Endo","ADvHA",0.208484907359407,0.0685705083753967,0.165038523960556
"POU6F1","Endo","ADvHA",0.24709678683891,0.05914006159294,0.151958373352737
"SHOX","Endo","ADvHA",0.277370536075218,0.0398361065283013,0.118386175739036
"ALX3","Endo","ADvHA",0.39181539659176,0.000284308101405522,0.0220776278759296
"BARHL2","Endo","ADvHA",0.152371132809267,0.18169084645071,0.318337426459031
"BHLHE41","Endo","ADvHA",-0.113625292491363,0.383010202547933,0.514627156353462
"CENPB","Endo","ADvHA",0.0105212769963011,0.929671239468226,0.952236075377649
"CREB3","Endo","ADvHA",-0.316737290661448,0.0171911834295787,0.0818196925633333
"DBP","Endo","ADvHA",-0.214366636403884,0.14716386403817,0.282287048291399
"ELF4","Endo","ADvHA",-0.406756089389938,0.0719666454236096,0.172556388458882
"ELF5","Endo","ADvHA",-0.376650053723188,0.151048990955877,0.285889942818996
"EN1","Endo","ADvHA",0.231696759215508,0.0035628467190671,0.0443047025317662
"EN2","Endo","ADvHA",0.295374128702045,0.0492286627243821,0.13548584132406
"ESX1","Endo","ADvHA",0.295353885165467,0.00210286147531053,0.0436676147471283
"ETV6","Endo","ADvHA",-0.37721823736913,0.138850452805533,0.272112497293815
"FLI1","Endo","ADvHA",-0.59911082217203,0.035639639201587,0.116269584956281
"FOXI1","Endo","ADvHA",0.163295030937075,0.234219961177466,0.380157013911117
"FOXL1","Endo","ADvHA",0.163295030937075,0.234219961177466,0.380157013911117
"FOXO3","Endo","ADvHA",0.18879088788324,0.0522414159965442,0.139530870573049
"GCM1","Endo","ADvHA",0.391507382452747,0.00262873325269993,0.0443047025317662
"GRHL1","Endo","ADvHA",0.0939466623013528,0.350957587420976,0.485505461227537
"GSC","Endo","ADvHA",-0.125304140509031,0.244867250071832,0.388473607256816
"HEY2","Endo","ADvHA",-0.0238720443639478,0.814277984785873,0.872145455785884
"HINFP","Endo","ADvHA",0.27524448876101,0.0385308617886784,0.117567353867508
"HNF1A","Endo","ADvHA",0.161914317981968,0.237358339571628,0.383285277930716
"HNF1B","Endo","ADvHA",0.0868180546961571,0.514350323484482,0.632201465564421
"HOXC11","Endo","ADvHA",0.181404868123195,0.0358176446547786,0.116269584956281
"HSF1","Endo","ADvHA",0.174611593120739,0.189935295860663,0.328986397504016
"IRF8","Endo","ADvHA",-0.170752795626199,0.208952933103598,0.352712551078874
"IRF9","Endo","ADvHA",-0.231609640980398,0.111776079114265,0.233361193175397
"ISX","Endo","ADvHA",0.277370536075218,0.0398361065283013,0.118386175739036
"JDP2","Endo","ADvHA",-0.31449505125326,0.350844781461912,0.485505461227537
"JDP2(var.2)","Endo","ADvHA",-0.152067065731749,0.37726980463044,0.510281594724506
"KLF13","Endo","ADvHA",-0.16271547324571,0.201037653999846,0.34141221951601
"LHX6","Endo","ADvHA",0.347238839250123,0.0293112513409516,0.105420580106945
"MEF2B","Endo","ADvHA",-0.357466617500419,0.0451611162007693,0.127620475692352
"MEOX1","Endo","ADvHA",0.315661960362467,0.00221068849569852,0.0436676147471283
"MIXL1","Endo","ADvHA",0.430792715425448,0.000937585831954856,0.0329717684237458
"MLX","Endo","ADvHA",-0.0295654368888726,0.77286997222174,0.842042499856043
"MLXIPL","Endo","ADvHA",-0.108296313208472,0.427434732271387,0.551051294353948
"MSC","Endo","ADvHA",0.346848297760789,0.0280580082932809,0.104863745123951
"MSX1","Endo","ADvHA",0.161504194709135,0.162680515825196,0.298483381209707
"MYF6","Endo","ADvHA",0.459920426679116,0.00981123824992238,0.0627324627495037
"NEUROD2","Endo","ADvHA",0.40987056960292,0.0053717002787086,0.0465792640605828
"NEUROG2","Endo","ADvHA",0.173423142469178,0.185473447678811,0.322540363683206
"NFIA","Endo","ADvHA",0.335468989782615,0.00516254064379541,0.0465792640605828
"NFIX","Endo","ADvHA",0.523336792852291,0.000124929207584392,0.01977004710023
"NHLH1","Endo","ADvHA",0.540190642026718,0.0037835591759958,0.0443047025317662
"NKX2-3","Endo","ADvHA",0.318293405349008,0.00141198611739945,0.0363277876482786
"NKX2-8","Endo","ADvHA",0.302916653947908,0.0339502242199731,0.114311127293846
"NKX6-1","Endo","ADvHA",0.242051959256385,0.0381743396315997,0.117567353867508
"NKX6-2","Endo","ADvHA",0.242051959256385,0.0381743396315997,0.117567353867508
"OLIG2","Endo","ADvHA",0.350225518660238,0.0145149784454435,0.0753113225898833
"PAX4","Endo","ADvHA",0.417320821842496,0.0124933406074995,0.068767692213454
"PAX7","Endo","ADvHA",0.375529445909467,0.0148806988706785,0.0759635676220928
"POU4F2","Endo","ADvHA",0.305312611065206,0.0600119055400101,0.152123305251673
"SP4","Endo","ADvHA",-0.197787906375111,0.218315127113593,0.36462658433484
"SPDEF","Endo","ADvHA",-0.173397591894628,0.220423166850598,0.367178591095864
"SPIC","Endo","ADvHA",0.0916743367371304,0.716777910188994,0.797399678646104
"SRF","Endo","ADvHA",-0.0558327895648131,0.59743541758111,0.710858307009103
"TBXT","Endo","ADvHA",0.127757371435413,0.419726967731531,0.543327547186215
"TBX2","Endo","ADvHA",0.209044677228231,0.18189425041771,0.318337426459031
"TBX20","Endo","ADvHA",0.346424856935172,0.0215968269953975,0.0924353190115417
"TBX21","Endo","ADvHA",0.287845865970121,0.0624193115119393,0.154946761517873
"TFAP4","Endo","ADvHA",0.202321207413247,0.276949386729641,0.414090760931769
"TFCP2","Endo","ADvHA",0.14601038638212,0.171745457440178,0.306208615358002
"TFEB","Endo","ADvHA",-0.049836362487543,0.666431477005557,0.765610027122536
"ZBTB7B","Endo","ADvHA",0.133856630991173,0.277368850924282,0.414090760931769
"ZBTB7C","Endo","ADvHA",0.3523391047578,0.0203213714165422,0.0887132972873875
"ZIC1","Endo","ADvHA",0.157428958119031,0.132380825312556,0.266022420389994
"ZIC3","Endo","ADvHA",0.135535487413766,0.151300364683039,0.285889942818996
"ZBTB18","Endo","ADvHA",0.146313697966297,0.395522266676667,0.524875460809916
"LBX2","Endo","ADvHA",0.29677364392221,0.0043375451317282,0.0457611011397325
"MEOX2","Endo","ADvHA",0.172791916218579,0.0250326141232617,0.0984201536647496
"MNX1","Endo","ADvHA",0.190247154003338,0.0483993346981138,0.134078880299472
"MSX2","Endo","ADvHA",0.161504194709135,0.162680515825196,0.298483381209707
"NOTO","Endo","ADvHA",0.388017035477323,0.0157306263464364,0.077351917697919
"OTX1","Endo","ADvHA",0.0268619525498768,0.842993157588861,0.890932955587019
"PDX1","Endo","ADvHA",0.323696757113435,0.00485622308429437,0.0458804360053483
"PHOX2A","Endo","ADvHA",0.567774386627654,0.000611780040840415,0.0286784159238258
"PITX3","Endo","ADvHA",0.0821614896346785,0.544554916052471,0.661618544839182
"PROP1","Endo","ADvHA",0.462853369731375,0.000724888870112501,0.0286784159238258
"PRRX1","Endo","ADvHA",0.277370536075218,0.0398361065283013,0.118386175739036
"RAX2","Endo","ADvHA",0.277370536075218,0.0398361065283013,0.118386175739036
"RAX","Endo","ADvHA",0.337768553744052,0.00399400975109791,0.0443545293411399
"RHOXF1","Endo","ADvHA",0.0261617937407144,0.71093070035328,0.795451853391343
"UNCX","Endo","ADvHA",0.419397357570028,0.00123973632454198,0.0356705951561397
"VAX1","Endo","ADvHA",0.131340789922373,0.0833356269110128,0.191128448676345
"VAX2","Endo","ADvHA",0.131340789922373,0.0833356269110128,0.191128448676345
"VENTX","Endo","ADvHA",0.109526637202084,0.111419689912172,0.233361193175397
"VSX1","Endo","ADvHA",0.371064437593689,0.00325953069019937,0.0443047025317662
"VSX2","Endo","ADvHA",0.371064437593689,0.00325953069019937,0.0443047025317662
"ESR1","Endo","ADvHA",0.0669078381899794,0.493451212723403,0.610067612605301
"ESRRB","Endo","ADvHA",0.0416878576828195,0.698799791340876,0.789328088331587
"NR2F1","Endo","ADvHA",-0.206412564352214,0.111231627230168,0.233361193175397
"NR3C1","Endo","ADvHA",0.141970278386647,0.326269317067106,0.465026928283221
"NR3C2","Endo","ADvHA",0.196639068120666,0.200859538372125,0.34141221951601
"RARA","Endo","ADvHA",0.077616302169048,0.401337619180523,0.528163644368546
"RARA(var.2)","Endo","ADvHA",0.21398202575014,0.0411476777114393,0.121712523324024
"BCL6B","Endo","ADvHA",0.234315051802187,0.051929609519603,0.139530870573049
"EGR2","Endo","ADvHA",0.244751959106204,0.0269121710298114,0.103244874314367
"EGR3","Endo","ADvHA",0.130340108439765,0.236348091253393,0.382630030085416
"EGR4","Endo","ADvHA",0.115805926159386,0.266141787066765,0.403999403389118
"GLIS1","Endo","ADvHA",0.248281913059873,0.0649178025934541,0.159123349527295
"GLIS2","Endo","ADvHA",0.260765748601286,0.0259086191520084,0.101235530390255
"GLIS3","Endo","ADvHA",0.196682512361968,0.122692350390227,0.25044723544261
"HIC2","Endo","ADvHA",0.75149747638793,0.00175104007084635,0.0410521616609534
"KLF14","Endo","ADvHA",-0.220937028420318,0.181477416160082,0.318337426459031
"KLF16","Endo","ADvHA",-0.00437571471141118,0.969332008574768,0.980171184389502
"SP8","Endo","ADvHA",0.00873478728876798,0.941005883986681,0.961373464870154
"ZBED1","Endo","ADvHA",-0.0416257321545112,0.649028484453385,0.752445111097056
"ZIC4","Endo","ADvHA",0.156497602218402,0.192430045281405,0.330103573612816
"ZNF143","Endo","ADvHA",0.233487406499345,0.0864822753277976,0.19621247413081
"ZNF410","Endo","ADvHA",0.190334816598805,0.0367788067819145,0.117567353867508
"CUX1","Endo","ADvHA",0.184562219075188,0.0745730734010564,0.178131152690071
"CUX2","Endo","ADvHA",0.108066505518447,0.334544781212891,0.469549548797694
"ONECUT2","Endo","ADvHA",0.218422662142209,0.0329277689018298,0.113278683232925
"ONECUT3","Endo","ADvHA",0.140129810911294,0.14080939947901,0.273412116166298
"E2F7","Endo","ADvHA",0.192402116764593,0.210586163859708,0.354524047136157
"ELK3","Endo","ADvHA",-0.602499946094456,0.00391919450833281,0.0443047025317662
"ERF","Endo","ADvHA",-0.650265107207776,0.00925402759367335,0.0609616211613501
"ERG","Endo","ADvHA",-0.611483405846387,0.0202964937044057,0.0887132972873875
"ETS1","Endo","ADvHA",-0.755335920418412,0.00916931027860187,0.0609616211613501
"ETV2","Endo","ADvHA",-0.61137920119981,0.0168969158684111,0.0811432504891019
"ETV3","Endo","ADvHA",-0.552203983163166,0.00371937669895008,0.0443047025317662
"FEV","Endo","ADvHA",-0.593458997608112,0.0112972785200636,0.0680756044938684
"GCM2","Endo","ADvHA",0.255068094577948,0.0248076395965355,0.0984201536647496
"LEF1","Endo","ADvHA",0.169334456612678,0.163347347645313,0.298840667801974
"HSF2","Endo","ADvHA",0.0391176959882248,0.774919197872915,0.842824488408171
"HSF4","Endo","ADvHA",0.0195379322354372,0.876092232134934,0.914252578933258
"IRF7","Endo","ADvHA",-0.0242802841970131,0.883789040871543,0.917680334651815
"MEF2D","Endo","ADvHA",-0.240008907075079,0.261293359584236,0.403432798728734
"MEIS1","Endo","ADvHA",0.245779483720318,0.0335489006184518,0.113978724915614
"MEIS2","Endo","ADvHA",0.180639337450522,0.0971434853522753,0.212046976895593
"MEIS3","Endo","ADvHA",0.388640510425847,0.00326096249864394,0.0443047025317662
"MYBL1","Endo","ADvHA",-0.0514033558513357,0.600948463862966,0.713696768527687
"MYBL2","Endo","ADvHA",0.139184411820134,0.244184301803603,0.388473607256816
"NFKB1","Endo","ADvHA",0.0506287818416672,0.673252918455198,0.772045466271993
"NFKB2","Endo","ADvHA",0.032129892246332,0.801761109402859,0.864590770446354
"PAX1","Endo","ADvHA",0.0273509025011558,0.788491962323323,0.853188738719083
"PAX3","Endo","ADvHA",0.375010626092447,0.0201667670878552,0.0887132972873875
"PAX9","Endo","ADvHA",0.0136711865087613,0.886241048540178,0.917680334651815
"PKNOX2","Endo","ADvHA",0.395832347055738,0.0640793649438772,0.157829719881223
"POU1F1","Endo","ADvHA",0.297793386990771,0.0460905886415838,0.129668189378322
"POU2F1","Endo","ADvHA",0.380503791401146,0.00069344121606294,0.0286784159238258
"POU3F1","Endo","ADvHA",0.311961617107685,0.00217637104968102,0.0436676147471283
"POU3F2","Endo","ADvHA",0.360210302252149,0.0028222701813926,0.0443047025317662
"POU3F3","Endo","ADvHA",0.336344217852508,0.0371022836645542,0.117567353867508
"POU3F4","Endo","ADvHA",0.493184920221456,0.00026930749785599,0.0220776278759296
"POU4F1","Endo","ADvHA",0.171795993668372,0.249839512615082,0.390428670868953
"POU4F3","Endo","ADvHA",0.285612277997381,0.0536635811878785,0.142727087781206
"POU5F1B","Endo","ADvHA",0.460809907454551,0.000398850642023308,0.0229520414909777
"POU6F2","Endo","ADvHA",0.440517561603801,0.00138595087444561,0.0363277876482786
"PROX1","Endo","ADvHA",0.0448749590986692,0.687880520831015,0.783144549795023
"RFX2","Endo","ADvHA",0.223661097024163,0.0682281841025925,0.164841376095195
"SMAD3","Endo","ADvHA",0.287332772507597,0.0150566716375696,0.0760877056488394
"TGIF1","Endo","ADvHA",0.324766356811612,0.0283240797312867,0.104863745123951
"TGIF2","Endo","ADvHA",0.278717141743268,0.0900800840842756,0.202201039806193
"RFX4","Endo","ADvHA",0.325426135723627,0.0178881588107727,0.0835950156427323
"RFX5","Endo","ADvHA",0.243523048192176,0.0579012005061096,0.150774326479628
"RUNX2","Endo","ADvHA",-0.00310179612343475,0.981672008948576,0.987914756223288
"EOMES","Endo","ADvHA",0.196039128837417,0.176087376600356,0.31222215514853
"MGA","Endo","ADvHA",0.130004033138954,0.311774737063502,0.452645432479808
"TBR1","Endo","ADvHA",0.221851004332371,0.133600622773276,0.26762403232748
"TBX15","Endo","ADvHA",0.130004033138954,0.311774737063502,0.452645432479808
"TBX19","Endo","ADvHA",0.119208085234803,0.354780767085129,0.487150163915155
"TBX1","Endo","ADvHA",0.112854262011305,0.449277473444767,0.572265309992715
"TBX4","Endo","ADvHA",0.0796106890678273,0.560907625316049,0.675008606131291
"TBX5","Endo","ADvHA",0.0796106890678273,0.560907625316049,0.675008606131291
"TEAD3","Endo","ADvHA",0.0909066157400308,0.407100817966721,0.531329521181308
"TFAP2A(var.2)","Endo","ADvHA",0.211879883550806,0.080989308810121,0.188478795870613
